AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202411,PF,PF,SUL,Nao informado,entre 50 e 59 anos,até 19 anos,MANU,P2P,Pix,"3019,23",55
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 40 e 49 anos,mais de 60 anos,DICT,P2P,Pix,"2158515,4",1413
202411,PF,PF,CENTRO-OESTE,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,QRDN,P2P,Pix,371693,14555
202411,PF,PJ,Nao informado,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,"4199573,92",1532
202411,PF,PF,SUL,SUDESTE,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"13918,07",620
202411,PF,PJ,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,"90967790,93",1030344
202411,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"19794,54",82
202411,PF,PJ,Nao informado,Nao informado,até 19 anos,Nao se aplica,QRDN,P2G,Pix,25,1
202411,PJ,PF,Nao informado,NORTE,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,6047,4
202411,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,mais de 60 anos,QRES,P2P,Pix,"1181895,1",17945
202411,PF,PF,CENTRO-OESTE,SUL,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"2524,6",62
202411,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,"406427,08",9381
202411,Nao disponivel,Nao disponivel,Nao informado,Nao informado,Nao informado,Nao informado,Nao disponivel,Nao disponivel,Nao disponivel,"8984,85",45
202411,PF,PF,Nao informado,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,"2671610,17",4214
202411,PF,PJ,Nao informado,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,DICT,P2B,Pix,"4217177,97",3019
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 30 e 39 anos,mais de 60 anos,DICT,P2P,Pix,"632912,22",475
202411,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,"138017,83",972
202411,PF,PJ,SUDESTE,SUDESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,"435767078,37",2577526
202411,PF,PJ,SUDESTE,NORTE,até 19 anos,Nao se aplica,QRDN,P2G,Pix,"26419,97",70
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,"2231042710,17",1927226
202411,PF,PF,NORDESTE,NORTE,entre 20 e 29 anos,entre 30 e 39 anos,MANU,P2P,Pix,"10453762,8",81446
202411,PF,PF,Nao informado,Nao informado,até 19 anos,entre 40 e 49 anos,MANU,P2P,Pix,"57643,45",364
202411,PF,PF,SUL,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,"48038,7",571
202411,PJ,PJ,NORDESTE,NORDESTE,Nao se aplica,Nao se aplica,Nao disponivel,G2B,Nao disponivel,"590,78",1
202411,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"8735884,7",189395
202411,PF,PJ,SUDESTE,NORDESTE,até 19 anos,Nao se aplica,QRDN,P2G,Pix,"61438,63",487
202411,PF,PF,Nao informado,SUL,mais de 60 anos,até 19 anos,DICT,P2P,Pix,"46011,28",176
202411,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,QRES,B2P,Pix,"164667,46",841
202411,PF,PF,SUL,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"560143,36",16408
202411,PF,PF,NORDESTE,CENTRO-OESTE,até 19 anos,mais de 60 anos,DICT,P2P,Pix,"1128578,92",14443
202411,PF,PF,Nao informado,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"51554,41",15
202411,PF,PJ,SUDESTE,SUL,até 19 anos,Nao se aplica,DICT,P2G,Pix,"12640,74",15
202411,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,até 19 anos,DICT,P2P,Pix,"3609751,26",18654
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"485375,1",19057
202411,PF,PF,CENTRO-OESTE,NORTE,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,"5036871,62",51275
202411,PF,PJ,NORDESTE,SUL,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix Saque,"251,91",7
202411,PF,PF,NORTE,SUL,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,"686193,69",13452
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,"3787496,5",27071
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 20 e 29 anos,QRES,G2P,Pix,"3354,08",14
202411,PF,PF,NORTE,NORDESTE,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,"2108777,17",12055
202411,PF,PF,NORTE,NORDESTE,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,"195754,15",4683
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,"430276,1",12004
202411,PF,PF,NORTE,NORDESTE,até 19 anos,Nao informado,QRES,P2P,Pix,32,2
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,"15082157,58",228038
202411,PF,PF,SUL,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"291225,33",8532
202411,PF,PF,NORDESTE,NORDESTE,entre 50 e 59 anos,entre 50 e 59 anos,MANU,P2P,Pix,"1647393024,16",5139623
202411,PF,PJ,CENTRO-OESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,DICT,P2G,Pix,"61265,23",91
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"67354,19",253
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,"921809146,88",4041384
202411,PF,PJ,SUDESTE,CENTRO-OESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,"8099330,74",21235
202411,PF,PF,SUL,CENTRO-OESTE,até 19 anos,até 19 anos,DICT,P2P,Pix,"1065657,46",27436
202411,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRES,P2P,Pix,"2540454,86",51094
202411,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,"23833005,25",92498
202411,PF,PF,SUL,SUDESTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"7536,39",377
202411,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,"633377,36",3858
202411,PF,PJ,NORTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,"105985149,58",163889
202411,PJ,PF,NORTE,CENTRO-OESTE,Nao se aplica,até 19 anos,Nao disponivel,B2P,Nao disponivel,"6112,41",117
202411,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"71861,48",1459
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,"392029,83",276
202411,PF,PF,NORTE,NORTE,entre 50 e 59 anos,mais de 60 anos,QRDN,P2P,Pix,"3774074,05",123906
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,244191,4775
202411,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,mais de 60 anos,QRDN,P2P,Pix,"2438894,1",103417
202411,PF,PF,NORTE,CENTRO-OESTE,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,"23021308,27",51194
202411,PF,PJ,SUL,SUDESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2B,Pix,"518935935,89",2856858
202411,PF,PJ,SUDESTE,NORTE,mais de 60 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"300021,9",24
202411,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,entre 50 e 59 anos,DICT,P2P,Pix,"32971922,89",131950
202411,PF,PJ,NORTE,SUL,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"2651301,8",1562
202411,PF,PJ,SUL,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,"1060,1",3
202411,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,entre 40 e 49 anos,DICT,P2P,Pix,"382303510,96",1740717
202411,PJ,PF,NORTE,SUDESTE,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,"36709,89",550
202411,PF,PF,Nao informado,SUDESTE,até 19 anos,até 19 anos,DICT,P2P,Pix,"19341,31",496
202411,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,"5241927,51",5289
202411,PF,PF,SUDESTE,NORTE,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,"156702,65",6484
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,MANU,P2P,Pix,"9407721,73",22874
202411,PF,PJ,CENTRO-OESTE,SUL,até 19 anos,Nao se aplica,QRDN,P2G,Pix,"22920,32",102
202411,PF,PJ,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"198019359,02",196369
202411,PF,PF,NORTE,SUL,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,"206620,47",6469
202411,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"13495423,3",375538
202411,PJ,PF,SUL,Nao informado,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,"5531709,07",3184
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,"16802,26",1024
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 40 e 49 anos,INIC,P2P,Pix,"3095108,17",3956
202411,PF,PF,SUDESTE,CENTRO-OESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,"326671,25",1859
202411,PF,PJ,SUL,NORTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,560,2
202411,PJ,PF,NORTE,SUL,Nao se aplica,entre 30 e 39 anos,Nao disponivel,B2P,Nao disponivel,"29977,19",164
202411,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"61381,02",372
202411,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,Nao informado,QRDN,P2P,Pix,2,1
202411,PF,PJ,SUL,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,"20832,48",158
202411,PJ,PF,CENTRO-OESTE,Nao informado,Nao se aplica,entre 40 e 49 anos,MANU,G2P,Pix,"149160,85",40
202411,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,até 19 anos,QRES,P2P,Pix,"223739,73",1539
202411,PF,PF,SUL,SUL,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,"15735414,09",338066
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"728701,74",22347
202411,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"727181,66",15394
202411,PF,PF,SUL,CENTRO-OESTE,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"338992,59",9521
202411,PF,PF,Nao informado,CENTRO-OESTE,mais de 60 anos,entre 20 e 29 anos,QRES,P2P,Pix,"1620,61",23
202411,PF,PJ,Nao informado,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix,"1587978,06",29095
202411,PF,PF,SUL,Nao informado,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"73274,62",681
202411,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,"48515346,95",135436
202411,PF,PF,CENTRO-OESTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,MANU,P2P,Pix,"5547746,53",17605
202411,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,"428978,64",1397
202411,PJ,PJ,NORTE,SUL,Nao se aplica,Nao se aplica,DICT,G2B,Pix,"60923,8",22
202411,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,entre 30 e 39 anos,INIC,P2P,Pix,75,2
202411,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,"460777,3",1692
202411,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"61201,82",1122
202411,PJ,PF,Nao informado,NORTE,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,"1744,99",18
202411,PF,PF,NORTE,NORTE,entre 50 e 59 anos,até 19 anos,DICT,P2P,Pix,"82335106,72",837161
202411,PJ,PF,SUL,Nao informado,Nao se aplica,até 19 anos,QRDN,B2P,Pix,640,6
202411,PF,PF,SUL,NORTE,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"39353,55",690
202411,PF,PJ,SUDESTE,SUL,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,"646225,71",2885
202411,PF,PF,NORTE,Nao informado,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,513,16
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,"237747,87",5957
202411,PF,PF,Nao informado,NORDESTE,até 19 anos,entre 20 e 29 anos,QRES,P2P,Pix,"5565,92",228
202411,PF,PF,NORTE,SUL,entre 20 e 29 anos,entre 30 e 39 anos,MANU,P2P,Pix,"6634772,77",40838
202411,PF,PJ,SUDESTE,SUL,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"1123956,26",615
202411,PF,PF,Nao informado,SUL,entre 20 e 29 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"8316,95",16
202411,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"206116,36",864
202411,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,entre 30 e 39 anos,DICT,P2P,Pix,"93740675,39",235792
202411,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"29507,63",94
202411,PF,PF,Nao informado,SUDESTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,40,2
202411,PJ,PJ,NORTE,NORTE,Nao se aplica,Nao se aplica,MANU,B2B,Pix,"9240652752,69",4146605
202411,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,Nao informado,INIC,P2P,Pix,"923,08",7
202411,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,"116543761,59",4134313
202411,PJ,PF,NORTE,SUL,Nao se aplica,entre 20 e 29 anos,Nao disponivel,B2P,Nao disponivel,"29746,27",132
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"148537,16",206
202411,PF,PJ,SUDESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,"310,13",4
202411,PF,PF,NORTE,SUL,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"116024,52",3176
202411,PF,PF,NORTE,CENTRO-OESTE,até 19 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"68686,89",341
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,Nao informado,DICT,P2P,Pix,48,4
202411,PF,PF,SUL,SUL,entre 20 e 29 anos,entre 20 e 29 anos,QRES,P2P,Pix,"224245151,4",1024637
202411,PF,PF,NORTE,Nao informado,entre 30 e 39 anos,entre 40 e 49 anos,DICT,P2P,Pix,"2368301,49",9300
202411,PF,PF,SUDESTE,Nao informado,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,"25075,75",108
202411,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"107167,73",238
202411,PF,PJ,NORDESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,"19141,1",56
202411,PJ,PJ,SUL,Nao informado,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"31167,71",116
202411,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"309659,46",1204
202411,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,"140720,02",36
202411,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,"828976,41",15456
202411,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,"37913,57",511
202411,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 50 e 59 anos,DICT,G2P,Pix,"172762,54",29
202411,PJ,PF,NORTE,SUL,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,"84913,87",272
202411,PF,PJ,SUDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2G,Pix,"92877824,65",247156
202411,PJ,PF,Nao informado,Nao informado,Nao se aplica,mais de 60 anos,MANU,G2P,Pix,1000,1
202411,PF,PJ,SUL,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,DICT,P2G,Pix,"25323,45",16
202411,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,DICT,G2B,Pix,"1645712,93",70
202411,PF,PF,NORTE,NORDESTE,entre 50 e 59 anos,mais de 60 anos,DICT,P2P,Pix,"12298855,78",30861
202411,PF,PF,Nao informado,SUDESTE,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,"37503,12",346
202411,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,até 19 anos,DICT,B2P,Pix,"418519774,7",2029128
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,QRES,P2P,Pix,"19317376,66",284476
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,"14277809,26",249175
202411,PF,PF,Nao informado,SUL,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,"1211662,63",2013
202411,PF,PJ,SUDESTE,NORDESTE,mais de 60 anos,Nao se aplica,MANU,P2G,Pix,"112274,57",7
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,3250,18
202411,PF,PJ,NORTE,SUDESTE,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"11546448,67",6782
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,"10323930,6",83362
202411,PF,PJ,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,INIC,P2B,Pix,2,1
202411,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,"1051795,97",2401
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,"55965,67",1650
202411,PF,PF,NORTE,NORTE,entre 40 e 49 anos,Nao informado,DICT,P2P,Pix,6597,44
202411,PF,PF,SUL,Nao informado,entre 50 e 59 anos,mais de 60 anos,MANU,P2P,Pix,"98613,03",149
202411,PF,PF,SUL,Nao informado,entre 30 e 39 anos,mais de 60 anos,DICT,P2P,Pix,"871195,62",958
202411,PF,PJ,NORTE,NORTE,entre 50 e 59 anos,Nao se aplica,MANU,P2G,Pix,"87742,66",161
202411,PF,PF,NORDESTE,NORTE,até 19 anos,mais de 60 anos,DICT,P2P,Pix,"798764,28",8894
202411,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"41998033,5",224459
202411,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,"16815111,62",64061
202411,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,250,1
202411,PF,PF,CENTRO-OESTE,NORDESTE,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"214470,67",3909
202411,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,"2427368,16",6318
202411,PJ,PF,NORTE,SUL,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,"13299,97",10
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,entre 30 e 39 anos,QRES,P2P,Pix,"10064033,63",77509
202411,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"65778,65",179
202411,PF,PF,Nao informado,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,"140711,41",673
202411,PF,PF,NORTE,NORTE,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"402719,56",1487
202411,PJ,PF,SUDESTE,SUL,Nao se aplica,entre 50 e 59 anos,MANU,G2P,Pix,"49843,14",21
202411,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"4759763,88",142545
202411,PJ,PJ,Nao informado,Nao informado,Nao se aplica,Nao se aplica,INIC,B2B,Pix,10302,6
202411,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 50 e 59 anos,DICT,P2P,Pix,"23513500,04",48460
202411,PF,PF,NORDESTE,SUL,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,"81900,94",1833
202411,PF,PF,NORTE,NORTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,"10541099,77",591120
202411,PF,PF,SUL,NORDESTE,até 19 anos,mais de 60 anos,QRES,P2P,Pix,"47982,91",2687
202411,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"439197,6",1173
202411,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,"137110,81",589
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"669685,04",22239
202411,PF,PJ,CENTRO-OESTE,SUL,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,"646657,82",2041
202411,PF,PJ,SUL,SUL,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,"90468315,88",219010
202411,PF,PJ,SUL,SUL,até 19 anos,Nao se aplica,QRES,P2B,Pix Saque,"14276,9",155
202411,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"276537,51",5789
202411,PF,PJ,NORDESTE,NORDESTE,até 19 anos,Nao se aplica,MANU,P2G,Pix,"25604,18",54
202411,PF,PJ,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,"770712,17",29
202411,PJ,PJ,CENTRO-OESTE,NORTE,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,"15857470,55",3303
202411,PF,PJ,Nao informado,Nao informado,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,5903,19
202411,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,Nao informado,INIC,P2P,Pix,"2104,18",5
202411,PJ,PF,NORDESTE,Nao informado,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,"13858,45",113
202411,PF,PF,CENTRO-OESTE,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,"16485881,12",59281
202411,PF,PF,SUL,NORTE,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,"4798397,77",3228
202411,PF,PF,Nao informado,SUDESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,"21153,16",104
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,até 19 anos,DICT,P2P,Pix,"7833634,39",61291
202411,PF,PF,Nao informado,NORDESTE,Nao informado,entre 50 e 59 anos,MANU,P2P,Pix,235,6
202411,PF,PJ,CENTRO-OESTE,NORTE,entre 20 e 29 anos,Nao se aplica,MANU,P2G,Pix,"1010,76",3
202411,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,até 19 anos,QRES,P2P,Pix,"300471,77",3918
202411,PF,PF,NORDESTE,NORDESTE,até 19 anos,entre 30 e 39 anos,INIC,P2P,Pix,2,1
202411,PF,PF,NORTE,NORTE,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,"1989813,4",40705
202411,PF,PJ,NORDESTE,Nao informado,mais de 60 anos,Nao se aplica,QRDN,P2G,Pix,"94,5",1
202411,PF,PJ,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,"1809460406,59",23351735
202411,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"1381192,35",6422
202411,PJ,PJ,CENTRO-OESTE,SUDESTE,Nao se aplica,Nao se aplica,QRES,B2G,Pix,"202591,1",116
