AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"12100355,69",466626
202411,PF,PF,SUL,SUDESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,"3808149,12",16696
202411,PF,PJ,NORDESTE,NORDESTE,até 19 anos,Nao se aplica,MANU,P2B,Pix,"25169748,49",289657
202411,PF,PJ,SUDESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"256477,83",910
202411,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"3176,22",169
202411,PF,PJ,NORTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,"20539513,1",103821
202411,PF,PF,NORDESTE,NORTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,"658779,85",26660
202411,PF,PJ,NORTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2G,Pix,"21863,49",31
202411,PF,PJ,SUDESTE,SUL,mais de 60 anos,Nao se aplica,QRDN,P2G,Pix,"1445424,99",2037
202411,PF,PF,Nao informado,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"8000,19",32
202411,PF,PJ,SUL,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Troco,15,1
202411,PF,PJ,CENTRO-OESTE,SUDESTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix Saque,100,1
202411,PF,PJ,SUL,NORTE,mais de 60 anos,Nao se aplica,QRDN,P2G,Pix,"316483,69",333
202411,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"174,68",2
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,"1276792,11",12177
202411,PF,PJ,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix,"3512701,54",13705
202411,PF,PF,SUL,NORTE,entre 40 e 49 anos,entre 40 e 49 anos,QRES,P2P,Pix,"446899,69",9333
202411,PF,PF,SUDESTE,CENTRO-OESTE,mais de 60 anos,entre 30 e 39 anos,QRES,P2P,Pix,558548,4920
202411,PF,PF,CENTRO-OESTE,SUL,entre 20 e 29 anos,mais de 60 anos,QRDN,P2P,Pix,"273728,75",4196
202411,PF,PF,NORTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"26492,52",125
202411,PF,PF,Nao informado,SUDESTE,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,"112316,27",515
202411,PF,PF,SUL,NORTE,entre 50 e 59 anos,até 19 anos,QRES,P2P,Pix,"17014,3",431
202411,PF,PF,SUL,CENTRO-OESTE,até 19 anos,entre 20 e 29 anos,DICT,P2P,Pix,"2554864,78",25501
202411,PF,PF,Nao informado,SUDESTE,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,5036398,2589
202411,PF,PJ,SUDESTE,SUL,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Saque,"439157,37",1456
202411,PJ,PJ,NORTE,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,"383012104,5",738928
202411,PF,PF,SUL,SUL,entre 40 e 49 anos,entre 40 e 49 anos,INIC,P2P,Pix,"4347412,48",6598
202411,PJ,PJ,NORTE,SUL,Nao se aplica,Nao se aplica,QRDN,G2B,Pix,"11833,45",12
202411,PJ,PF,NORTE,NORTE,Nao se aplica,entre 40 e 49 anos,QRDN,G2P,Pix,30,1
202411,PF,PJ,SUL,NORTE,entre 40 e 49 anos,Nao se aplica,QRES,P2G,Pix,"923,12",15
202411,PJ,PF,Nao informado,SUL,Nao se aplica,entre 50 e 59 anos,MANU,B2P,Pix,"85288,99",17
202411,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,"79181,57",133
202411,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"557508,12",19727
202411,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,"50271,47",1540
202411,PF,PJ,CENTRO-OESTE,NORTE,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"8058631,27",1743
202411,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,"159266,57",2075
202411,PJ,PJ,NORDESTE,SUL,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"11648003,36",7061
202411,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"19726,84",44
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRES,P2P,Pix,"3922533,59",47589
202411,PJ,PF,NORTE,SUL,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,"22708,81",31
202411,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,"1718960,23",7306
202411,PJ,PF,NORTE,Nao informado,Nao se aplica,entre 30 e 39 anos,DICT,B2P,Pix,"3529753,07",4218
202411,PF,PF,Nao informado,Nao informado,até 19 anos,entre 50 e 59 anos,QRDN,P2P,Pix,1000,1
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,"7960366,74",298967
202411,PJ,PF,CENTRO-OESTE,Nao informado,Nao se aplica,mais de 60 anos,MANU,G2P,Pix,"48291,53",22
202411,PF,PJ,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"170759,51",140
202411,PF,PF,SUL,SUDESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"423863,22",3998
202411,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,entre 30 e 39 anos,INIC,P2P,Pix,240,3
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,mais de 60 anos,QRDN,G2P,Pix,"521,99",5
202411,PF,PJ,CENTRO-OESTE,NORDESTE,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,"4610,83",24
202411,PF,PF,NORDESTE,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,"3011233074,02",17691569
202411,PF,PJ,NORTE,NORTE,entre 30 e 39 anos,Nao se aplica,QRES,P2B,Pix,"416099358,18",3366164
202411,PF,PF,NORTE,Nao informado,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,131,4
202411,PF,PJ,NORDESTE,NORDESTE,até 19 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,3780,3
202411,PF,PF,NORTE,SUL,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"8158,18",28
202411,PF,PF,NORDESTE,NORTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"10063,39",78
202411,PJ,PF,NORTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,"96214,42",1052
202411,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,"87018,98",1593
202411,PF,PJ,CENTRO-OESTE,NORTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,"45523,24",212
202411,PF,PJ,Nao informado,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,"30659078,13",106078
202411,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,"63812404,01",553543
202411,PF,PF,Nao informado,NORTE,Nao informado,entre 30 e 39 anos,MANU,P2P,Pix,"179,31",3
202411,PF,PF,Nao informado,NORTE,entre 50 e 59 anos,entre 50 e 59 anos,DICT,P2P,Pix,"744740,85",1305
202411,PF,PJ,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,"102851,83",313
202411,PF,PJ,SUL,SUDESTE,até 19 anos,Nao se aplica,MANU,P2B,Pix,"1267131,67",6962
202411,PF,PF,CENTRO-OESTE,NORTE,entre 40 e 49 anos,até 19 anos,QRDN,P2P,Pix,"42867,58",992
202411,PJ,PF,SUL,NORTE,Nao se aplica,mais de 60 anos,DICT,G2P,Pix,"7735,4",47
202411,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"912990,1",20942
202411,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 30 e 39 anos,DICT,B2P,Pix,"489506130,77",2356694
202411,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"75158,58",188
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,mais de 60 anos,DICT,P2P,Pix,"50624538,17",88032
202411,PJ,PF,SUL,NORTE,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,"515609,55",2126
202411,PJ,PF,NORTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,"2422625,44",6076
202411,PF,PF,SUDESTE,NORTE,mais de 60 anos,até 19 anos,QRES,P2P,Pix,"62473,08",483
202411,PJ,PF,Nao informado,NORTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,"449,16",15
202411,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,MANU,P2P,Pix,"980366739,68",3002551
202411,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 50 e 59 anos,MANU,G2P,Pix,"2710,13",13
202411,PJ,PF,NORDESTE,Nao informado,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,"1545,11",50
202411,PF,PF,NORTE,NORDESTE,até 19 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"30678,65",786
202411,PF,PF,CENTRO-OESTE,SUL,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,"1445093,6",4093
202411,PJ,PJ,Nao informado,NORTE,Nao se aplica,Nao se aplica,QRES,B2B,Pix,"43300,7",77
202411,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"84644,41",833
202411,PF,PJ,NORTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,"72451849,78",938901
202411,PF,PJ,NORDESTE,SUL,até 19 anos,Nao se aplica,MANU,P2G,Pix,"470,65",1
202411,PF,PF,SUL,NORTE,mais de 60 anos,entre 20 e 29 anos,MANU,P2P,Pix,"868121,36",2581
202411,PF,PJ,SUL,SUL,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"8235799,62",9444
202411,PF,PF,SUDESTE,NORTE,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,17216,105
202411,PJ,PF,SUL,SUL,Nao se aplica,até 19 anos,MANU,G2P,Pix,"87213,17",196
202411,PF,PF,SUL,NORTE,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,"438097,25",6150
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,até 19 anos,QRDN,G2P,Pix,60,1
202411,PF,PF,NORDESTE,SUL,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"4695,31",61
202411,PF,PF,Nao informado,SUDESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,"220188,9",528
202411,PJ,PJ,NORTE,SUDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2G,Nao disponivel,"0,01",1
202411,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,"7187091675,75",9014726
202411,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,"164156,61",592
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,"7012514,92",12376
202411,PF,PF,Nao informado,SUL,entre 50 e 59 anos,entre 40 e 49 anos,QRES,P2P,Pix,"24349,13",180
202411,PF,PF,Nao informado,CENTRO-OESTE,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,687,4
202411,PF,PF,NORTE,SUL,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"7078,26",16
202411,PF,PJ,SUL,SUL,entre 30 e 39 anos,Nao se aplica,QRES,P2B,Pix Saque,"73642,5",468
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"1111202816,56",5237713
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"297971,31",752
202411,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,"27626146,13",7109
202411,PF,PJ,NORTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,"980175611,77",16647995
202411,PF,PJ,SUDESTE,Nao informado,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"174226,16",242
202411,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,"32881906,94",913206
202411,PJ,PJ,CENTRO-OESTE,NORDESTE,Nao se aplica,Nao se aplica,DICT,B2B,Pix,"717558477,02",68225
202411,PF,PJ,NORDESTE,Nao informado,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,"25346,32",108
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,até 19 anos,Nao disponivel,G2P,Nao disponivel,"12677,75",52
202411,PF,PJ,NORTE,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,"394376,37",1348
202411,PF,PJ,SUDESTE,CENTRO-OESTE,até 19 anos,Nao se aplica,QRES,P2B,Pix,"5454715,27",31707
202411,PF,PJ,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,Nao se aplica,MANU,P2G,Pix,1235,4
202411,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,entre 40 e 49 anos,QRES,P2P,Pix,"127979,18",2410
202411,PJ,PJ,NORTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,DICT,B2B,Pix,"656935531,98",87486
202411,PF,PF,SUL,NORDESTE,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,"370686,74",8942
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"28501,6",12
202411,PF,PF,SUDESTE,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"19187,27",255
202411,PF,PF,NORTE,Nao informado,mais de 60 anos,até 19 anos,DICT,P2P,Pix,"17983,48",123
202411,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,"110313,35",211
202411,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,"17021555,96",19648
202411,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,"11243560,76",215181
202411,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,"2155887,96",36452
202411,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"17029,88",89
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,MANU,P2B,Pix Saque,140,2
202411,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 50 e 59 anos,MANU,P2P,Pix,"4895878,49",8212
202411,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,"788321231,81",2733681
202411,PF,PJ,NORTE,SUL,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix Saque,"195,09",6
202411,PF,PJ,SUDESTE,SUL,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,"13126,48",129
202411,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 30 e 39 anos,DICT,P2P,Pix,"62902610,48",122139
202411,PF,PF,CENTRO-OESTE,NORTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"214923,72",2662
202411,PF,PJ,SUL,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,"1194,02",64
202411,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,"2368435,06",86156
202411,PF,PF,Nao informado,Nao informado,entre 20 e 29 anos,mais de 60 anos,QRDN,P2P,Pix,"2161,6",54
202411,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"31578469,4",194404
202411,PF,PJ,NORTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,"50884,3",554
202411,PF,PF,SUL,NORTE,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"59978,55",53
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,"973972,79",2518
202411,PF,PF,NORTE,NORDESTE,entre 50 e 59 anos,Nao informado,DICT,P2P,Pix,6,1
202411,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,"196680591,17",166966
202411,PF,PJ,NORTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"68882814,67",108513
202411,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"186638,13",3799
202411,PJ,PJ,NORTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,MANU,B2B,Pix,"292085314,8",36229
202411,PF,PJ,CENTRO-OESTE,Nao informado,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"5066,75",4
202411,PF,PJ,SUL,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,"115446972,91",3266063
202411,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"2354,85",3
202411,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,QRDN,B2P,Pix,"227451,66",2314
202411,PF,PJ,NORDESTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,MANU,P2B,Pix,"626176273,29",1648119
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,"6979962114,32",12011119
202411,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRES,P2P,Pix,"218883249,92",5643667
202411,PF,PF,SUL,NORTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"22803650,08",164233
202411,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,"25006248,71",60294
202411,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,"4584933,95",6545
202411,PF,PF,SUL,SUL,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,"43799875,39",491350
202411,PF,PF,NORDESTE,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,"1926156,5",15254
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,Nao informado,MANU,P2P,Pix,"1665,4",36
202411,PJ,PJ,SUDESTE,SUDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2G,Nao disponivel,"340524,75",112
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,Nao informado,QRDN,B2P,Pix,"8553,97",11
202411,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,Nao informado,INIC,P2P,Pix,"381,73",3
202411,PF,PF,NORTE,NORDESTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"176866,98",6060
202411,PF,PJ,NORTE,NORTE,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"63150652,05",123723
202411,PF,PF,NORTE,NORTE,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,"124549732,49",1554452
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 50 e 59 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"4199,76",277
202411,PF,PJ,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,"131217339,13",1879385
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,até 19 anos,MANU,B2P,Pix,"232104204,42",757994
202411,PF,PF,NORDESTE,NORTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"178338,73",6591
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"73088625,15",336782
202411,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,"46976,36",452
202411,PF,PJ,Nao informado,SUL,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,"1158958,47",251
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,DICT,P2P,Pix,"2653242,12",3816
202411,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"817453,55",21410
202411,PF,PF,Nao informado,NORDESTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,"9130,22",95
202411,PF,PF,CENTRO-OESTE,NORTE,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,"685210,08",18159
202411,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"31110088,95",988395
202411,PJ,PJ,SUDESTE,SUL,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,"37003149,86",12873
202411,PF,PJ,NORDESTE,SUDESTE,até 19 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"574991,06",1470
202411,PF,PF,SUL,NORDESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"202546,24",1385
202411,PJ,PJ,SUL,Nao informado,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,"32179,3",204
202411,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,"119723,31",748
202411,PF,PJ,SUL,Nao informado,mais de 60 anos,Nao se aplica,DICT,P2B,Pix,"5547,22",22
202411,PF,PF,CENTRO-OESTE,SUDESTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"41860,79",75
202411,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 30 e 39 anos,MANU,P2P,Pix,"1030561,49",1997
202411,PF,PJ,SUDESTE,SUL,entre 20 e 29 anos,Nao se aplica,QRDN,P2G,Pix,"963910,94",3404
202411,PJ,PJ,SUDESTE,SUDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Saque,"7665478,4",17466
202411,PF,PF,NORDESTE,Nao informado,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,"4596881,13",18867
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"1692,61",3
202411,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,Nao disponivel,B2P,Nao disponivel,"592033,1",6105
202411,PJ,PF,NORTE,SUL,Nao se aplica,até 19 anos,DICT,B2P,Pix,"5512444,33",39722
202411,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,"413363,32",5883
202411,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"6748607,82",13981
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,QRES,P2G,Pix,"864504,82",8691
202411,PF,PJ,NORTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,"662228,9",1328
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,"11736,92",24
202411,PJ,PJ,NORDESTE,NORDESTE,Nao se aplica,Nao se aplica,DICT,B2G,Pix,"3986663,17",1501
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,"11839336,27",62469
202411,PF,PJ,Nao informado,NORTE,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"2447827,54",2705
202411,PF,PF,NORDESTE,NORTE,até 19 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"219049,52",8993
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,"222714533,24",1268607
202411,PF,PJ,NORTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,"43,95",1
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,"134691157,5",764738
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,QRES,P2G,Pix,"257435,07",2288
202411,PF,PF,NORTE,NORDESTE,mais de 60 anos,até 19 anos,MANU,P2P,Pix,"134619,72",1735
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 30 e 39 anos,MANU,P2P,Pix,"1022634958,36",6091670
202411,PF,PF,NORTE,SUDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"88773,66",287
